,Time,AX,AY,AZ,GX,GY,GZ,FileNum,ExpPutts,Mark,Stage,Id
12147,346109,96,1041,443,-110,-352,-277,4,20,,Forward,82
12148,346116,112,1032,486,-107,-351,-264,4,20,3.0,Forward,82
12288,346991,113,1025,241,-119,-372,-295,4,20,1.0,Back,83
12289,346997,134,1031,210,-101,-370,-289,4,20,,Back,83
12290,347003,142,1024,142,-112,-369,-304,4,20,,Back,83
12291,347009,126,1020,78,-100,-375,-313,4,20,,Back,83
12292,347016,111,993,24,-94,-384,-319,4,20,,Back,83
12293,347022,51,985,-65,-98,-385,-327,4,20,,Back,83
12294,347028,9,976,-128,-88,-387,-334,4,20,,Back,83
12295,347034,-16,959,-222,-85,-394,-343,4,20,,Back,83
12296,347041,-25,945,-283,-76,-393,-343,4,20,,Back,83
12297,347047,-30,933,-374,-86,-400,-355,4,20,,Back,83
12298,347053,-40,944,-428,-88,-387,-346,4,20,,Back,83
12299,347059,-24,1012,-540,-97,-384,-349,4,20,,Back,83
12300,347066,-104,1034,-604,-95,-382,-330,4,20,2.0,Forward,83
12301,347072,-48,1044,-601,-106,-373,-315,4,20,,Forward,83
12302,347078,-14,1207,-7,-113,-364,-304,4,20,,Forward,83
12303,347084,64,1102,33,-112,-351,-279,4,20,,Forward,83
12304,347091,115,1085,413,-128,-355,-267,4,20,,Forward,83
12305,347097,154,1049,602,-122,-355,-252,4,20,3.0,Forward,83
12456,348041,72,1024,219,-110,-363,-300,4,20,1.0,Back,84
12457,348047,84,1021,193,-107,-360,-307,4,20,,Back,84
12458,348053,81,1020,125,-112,-360,-324,4,20,,Back,84
12459,348059,66,1003,-13,-104,-369,-340,4,20,,Back,84
12460,348066,23,987,-111,-100,-369,-340,4,20,,Back,84
12461,348072,12,956,-219,-95,-369,-352,4,20,,Back,84
12462,348078,-2,945,-298,-88,-372,-354,4,20,,Back,84
12463,348084,-17,946,-340,-86,-381,-363,4,20,,Back,84
12464,348091,-12,952,-375,-89,-376,-363,4,20,,Back,84
12465,348097,-22,965,-402,-97,-367,-355,4,20,,Back,84
12466,348103,-43,997,-444,-97,-364,-352,4,20,,Back,84
12467,348109,-31,1078,-474,-104,-360,-343,4,20,2.0,Forward,84
12468,348116,-48,1130,-421,-115,-361,-322,4,20,,Forward,84
12469,348122,-26,1116,-159,-116,-357,-303,4,20,,Forward,84
12470,348128,12,994,58,-115,-349,-301,4,20,,Forward,84
12471,348134,40,1073,383,-124,-334,-274,4,20,,Forward,84
12472,348141,128,1072,540,-118,-340,-256,4,20,3.0,Forward,84
12601,348947,105,1018,141,-110,-373,-297,4,20,1.0,Back,85
12602,348953,97,1003,137,-101,-369,-304,4,20,,Back,85
12603,348959,82,986,92,-106,-373,-313,4,20,,Back,85
12604,348966,67,997,31,-100,-379,-315,4,20,,Back,85
12605,348972,45,957,-58,-94,-385,-322,4,20,,Back,85
12606,348978,42,938,-148,-94,-390,-328,4,20,,Back,85
12607,348984,29,946,-291,-98,-384,-331,4,20,,Back,85
12608,348991,33,954,-384,-91,-382,-345,4,20,,Back,85
12609,348997,8,960,-488,-97,-388,-345,4,20,,Back,85
12610,349003,-29,973,-561,-86,-384,-339,4,20,,Back,85
12611,349009,-28,999,-630,-94,-375,-330,4,20,2.0,Forward,85
12612,349016,-34,1060,-593,-101,-378,-322,4,20,,Forward,85
12613,349022,8,1165,-274,-110,-364,-298,4,20,,Forward,85
12614,349028,-42,1084,-16,-110,-361,-277,4,20,,Forward,85
12615,349034,39,1098,346,-104,-354,-268,4,20,,Forward,85
12616,349041,82,1062,549,-121,-349,-256,4,20,,Forward,85
12617,349047,74,999,561,-121,-333,-249,4,20,3.0,Forward,85
12740,349816,131,1021,258,-101,-372,-288,4,20,1.0,Back,86
12741,349822,126,1017,232,-104,-367,-303,4,20,,Back,86
12742,349828,110,1010,169,-109,-376,-310,4,20,,Back,86
12743,349834,108,992,71,-103,-379,-316,4,20,,Back,86
12744,349841,98,993,6,-100,-379,-318,4,20,,Back,86
12745,349847,49,985,-70,-92,-388,-325,4,20,,Back,86
12746,349853,30,960,-124,-97,-399,-340,4,20,,Back,86
12747,349859,9,939,-169,-88,-391,-340,4,20,,Back,86
12748,349866,-21,944,-231,-82,-387,-354,4,20,,Back,86
12749,349872,-24,960,-351,-85,-385,-345,4,20,,Back,86
12750,349878,-26,978,-484,-95,-384,-349,4,20,,Back,86
12751,349884,-5,1007,-623,-92,-381,-342,4,20,2.0,Forward,86
12752,349891,-61,1032,-622,-103,-375,-345,4,20,,Forward,86
12753,349897,-6,1143,-402,-116,-351,-327,4,20,,Forward,86
12754,349903,516,1045,168,-119,-352,-294,4,20,,Forward,86
12755,349909,122,1078,353,-115,-348,-285,4,20,,Forward,86
12756,349916,103,1091,478,-113,-345,-283,4,20,,Forward,86
12757,349922,102,1039,534,-116,-340,-267,4,20,3.0,Forward,86
12944,351091,90,1024,174,-107,-373,-307,4,20,1.0,Back,87
12945,351097,77,994,134,-112,-381,-309,4,20,,Back,87
12946,351103,55,1002,56,-98,-372,-321,4,20,,Back,87
12947,351109,59,988,-17,-103,-379,-319,4,20,,Back,87
12948,351116,38,968,-76,-97,-384,-322,4,20,,Back,87
12949,351122,17,957,-131,-95,-376,-333,4,20,,Back,87
12950,351128,24,949,-177,-98,-381,-343,4,20,,Back,87
12951,351134,21,970,-225,-97,-382,-348,4,20,,Back,87
12952,351141,45,967,-306,-98,-376,-345,4,20,,Back,87
12953,351147,60,1001,-368,-107,-381,-331,4,20,,Back,87
12954,351153,37,992,-416,-89,-382,-333,4,20,,Back,87
12955,351159,-13,1004,-427,-94,-382,-324,4,20,2.0,Forward,87
12956,351166,-39,1020,-394,-116,-375,-321,4,20,,Forward,87
12957,351172,12,1084,-292,-107,-372,-303,4,20,,Forward,87
12958,351178,67,1238,-120,-115,-360,-273,4,20,,Forward,87
12959,351184,192,1115,111,-113,-366,-244,4,20,,Forward,87
12960,351191,143,1044,202,-110,-358,-232,4,20,,Forward,87
12961,351197,107,991,283,-109,-363,-228,4,20,3.0,Forward,87
13062,351828,86,1022,135,-107,-363,-306,4,20,1.0,Back,88
13063,351834,111,997,104,-100,-367,-313,4,20,,Back,88
13064,351841,111,976,42,-109,-375,-325,4,20,,Back,88
13065,351847,89,986,-15,-103,-367,-324,4,20,,Back,88
13066,351853,69,976,-117,-100,-375,-340,4,20,,Back,88
13067,351859,31,964,-188,-100,-376,-342,4,20,,Back,88
13068,351866,3,946,-235,-89,-382,-346,4,20,,Back,88
13069,351872,-24,926,-324,-100,-384,-349,4,20,,Back,88
13070,351878,-55,968,-381,-103,-382,-346,4,20,,Back,88
13071,351884,-39,1000,-431,-94,-376,-334,4,20,2.0,Forward,88
13072,351891,-49,1023,-397,-103,-382,-321,4,20,,Forward,88
13073,351897,13,1061,-278,-113,-364,-322,4,20,,Forward,88
13074,351903,66,1002,-34,-112,-358,-294,4,20,,Forward,88
13075,351909,95,1020,171,-116,-351,-283,4,20,,Forward,88
13076,351916,101,1034,386,-118,-349,-276,4,20,,Forward,88
13077,351922,86,990,391,-112,-339,-264,4,20,3.0,Forward,88
13176,352541,108,1003,174,-109,-388,-295,4,20,1.0,Back,89
13177,352547,136,999,156,-98,-388,-295,4,20,,Back,89
13178,352553,159,1019,112,-109,-384,-309,4,20,,Back,89
13179,352559,158,1012,48,-98,-393,-310,4,20,,Back,89
13180,352566,124,993,-13,-98,-388,-321,4,20,,Back,89
13181,352572,75,970,-99,-98,-394,-328,4,20,,Back,89
13182,352578,43,974,-166,-85,-391,-330,4,20,,Back,89
13183,352584,21,969,-242,-91,-397,-346,4,20,,Back,89
13184,352591,-2,956,-290,-88,-387,-337,4,20,,Back,89
13185,352597,-9,938,-333,-89,-397,-340,4,20,,Back,89
13186,352603,-4,971,-366,-94,-396,-333,4,20,,Back,89
13187,352609,-9,968,-367,-91,-385,-331,4,20,2.0,Forward,89
13188,352616,4,993,-313,-88,-388,-322,4,20,,Forward,89
13189,352622,-8,1022,-222,-110,-373,-313,4,20,,Forward,89
13190,352628,29,968,384,-109,-370,-291,4,20,3.0,Forward,89
13293,353272,81,995,193,-101,-378,-318,4,20,1.0,Back,90
13294,353278,106,1016,188,-103,-378,-328,4,20,,Back,90
13295,353284,126,1002,145,-104,-370,-331,4,20,,Back,90
13296,353291,125,1008,94,-104,-378,-340,4,20,,Back,90
13297,353297,129,999,36,-97,-376,-331,4,20,,Back,90
13298,353303,97,989,-48,-89,-385,-351,4,20,,Back,90
13299,353309,68,976,-131,-85,-385,-358,4,20,,Back,90
13300,353316,37,961,-193,-83,-387,-361,4,20,,Back,90
13301,353322,15,946,-267,-80,-384,-360,4,20,,Back,90
13302,353328,-5,938,-309,-85,-388,-354,4,20,,Back,90
13303,353334,-9,972,-346,-83,-384,-360,4,20,,Back,90
13304,353341,4,1008,-400,-88,-393,-349,4,20,,Back,90
13305,353347,-9,1027,-415,-97,-379,-343,4,20,2.0,Forward,90
13306,353353,-22,1026,-372,-100,-381,-333,4,20,,Forward,90
13307,353359,-7,1080,-238,-107,-369,-318,4,20,,Forward,90
13308,353366,61,1061,62,-122,-358,-307,4,20,,Forward,90
13309,353372,122,1066,167,-110,-361,-294,4,20,,Forward,90
13310,353378,124,1058,318,-107,-351,-267,4,20,,Forward,90
13311,353384,129,1013,369,-109,-349,-252,4,20,3.0,Forward,90
13445,354222,103,1010,114,-103,-369,-295,4,20,1.0,Back,91
13446,354228,94,1020,96,-106,-379,-301,4,20,,Back,91
13447,354234,82,1024,66,-106,-372,-301,4,20,,Back,91
13448,354241,83,986,32,-94,-384,-310,4,20,,Back,91
13449,354247,69,985,-7,-106,-381,-321,4,20,,Back,91
13450,354253,56,984,-52,-95,-381,-325,4,20,,Back,91
13451,354259,49,968,-107,-100,-387,-331,4,20,,Back,91
13452,354266,45,935,-184,-94,-385,-337,4,20,,Back,91
13453,354272,37,927,-223,-94,-378,-337,4,20,,Back,91
13454,354278,15,932,-283,-98,-378,-342,4,20,,Back,91
13455,354284,14,953,-303,-97,-376,-336,4,20,,Back,91
13456,354291,8,990,-338,-103,-379,-325,4,20,,Back,91
13457,354297,-37,1031,-351,-98,-367,-330,4,20,,Back,91
13458,354303,-49,1070,-354,-107,-370,-306,4,20,2.0,Forward,91
13459,354309,-32,1052,176,-109,-360,-285,4,20,,Forward,91
13460,354316,8,1129,-91,-113,-357,-271,4,20,,Forward,91
13461,354322,108,1067,255,-119,-351,-265,4,20,,Forward,91
13462,354328,94,1019,378,-116,-348,-255,4,20,,Forward,91
13463,354334,129,1022,426,-115,-346,-244,4,20,3.0,Forward,91
13607,355234,58,1004,86,-116,-361,-291,4,20,1.0,Back,92
13608,355241,69,992,65,-118,-364,-291,4,20,,Back,92
13609,355247,59,992,23,-109,-357,-307,4,20,,Back,92
13610,355253,47,1012,-25,-107,-366,-310,4,20,,Back,92
13611,355259,48,996,-64,-109,-366,-328,4,20,,Back,92
13612,355266,38,969,-128,-103,-369,-322,4,20,,Back,92
13613,355272,35,938,-178,-106,-367,-322,4,20,,Back,92
13614,355278,7,941,-235,-101,-372,-337,4,20,,Back,92
13615,355284,-5,946,-281,-104,-367,-342,4,20,,Back,92
13616,355291,-52,983,-318,-104,-370,-333,4,20,,Back,92
13617,355297,-58,975,-354,-104,-367,-331,4,20,,Back,92
13618,355303,-35,996,-414,-116,-361,-328,4,20,2.0,Forward,92
13619,355309,-72,1047,-404,-116,-352,-309,4,20,,Forward,92
13620,355316,-4,1063,-226,-121,-345,-297,4,20,,Forward,92
13621,355322,0,1025,-87,-115,-340,-271,4,20,,Forward,92
13622,355328,101,1088,154,-127,-336,-253,4,20,,Forward,92
13623,355334,103,1069,301,-125,-331,-246,4,20,,Forward,92
13624,355341,136,1014,375,-121,-333,-228,4,20,3.0,Forward,92
13723,355959,73,1017,90,-106,-370,-283,4,20,1.0,Back,93
13724,355966,95,1015,80,-106,-367,-285,4,20,,Back,93
13725,355972,91,999,26,-113,-370,-297,4,20,,Back,93
13726,355978,62,1007,-12,-106,-373,-294,4,20,,Back,93
13727,355984,77,997,-37,-106,-373,-307,4,20,,Back,93
13728,355991,64,970,-76,-113,-369,-309,4,20,,Back,93
13729,355997,55,953,-114,-107,-384,-325,4,20,,Back,93
13730,356003,19,957,-180,-100,-378,-315,4,20,,Back,93
13731,356009,2,930,-262,-109,-378,-325,4,20,,Back,93
13732,356016,-28,951,-343,-116,-372,-327,4,20,,Back,93
13733,356022,-67,957,-441,-104,-370,-321,4,20,,Back,93
13734,356028,-61,1028,-477,-106,-364,-309,4,20,2.0,Forward,93
13735,356034,210,1187,-145,-113,-366,-306,4,20,,Forward,93
13736,356041,174,965,44,-116,-366,-280,4,20,,Forward,93
13737,356047,32,1056,-96,-122,-352,-259,4,20,,Forward,93
13738,356053,119,1060,31,-119,-357,-247,4,20,,Forward,93
13739,356059,93,1029,155,-113,-357,-243,4,20,,Forward,93
13740,356066,94,1047,283,-107,-355,-240,4,20,3.0,Forward,93
13855,356784,60,1030,204,-106,-369,-291,4,20,1.0,Back,94
13856,356791,58,1024,189,-119,-360,-304,4,20,,Back,94
13857,356797,76,1035,150,-113,-364,-313,4,20,,Back,94
13858,356803,65,1025,99,-107,-357,-327,4,20,,Back,94
13859,356809,55,986,41,-97,-363,-339,4,20,,Back,94
13860,356816,40,995,0,-103,-372,-337,4,20,,Back,94
13861,356822,30,996,-38,-92,-366,-355,4,20,,Back,94
13862,356828,19,966,-93,-85,-375,-363,4,20,,Back,94
13863,356834,3,914,-206,-83,-373,-370,4,20,,Back,94
13864,356841,-21,938,-329,-92,-375,-375,4,20,,Back,94
13865,356847,-49,974,-523,-88,-375,-385,4,20,,Back,94
13866,356853,-92,997,-611,-82,-367,-372,4,20,,Back,94
13867,356859,-69,1045,-689,-94,-363,-366,4,20,,Back,94
13868,356866,-215,1080,-753,-103,-357,-343,4,20,,Back,94
13869,356872,-206,1126,-790,-113,-337,-325,4,20,2.0,Forward,94
13870,356878,283,675,-68,-134,-339,-271,4,20,,Forward,94
13871,356884,42,1382,107,-127,-325,-237,4,20,,Forward,94
13872,356891,-10,1176,665,-131,-321,-223,4,20,,Forward,94
13873,356897,19,1084,864,-122,-315,-196,4,20,3.0,Forward,94
13996,357666,64,1035,428,-115,-363,-300,4,20,1.0,Back,95
13997,357672,85,1058,371,-115,-370,-312,4,20,,Back,95
13998,357678,82,1053,218,-104,-366,-309,4,20,,Back,95
13999,357684,63,1015,38,-101,-369,-324,4,20,,Back,95
14000,357691,20,984,-126,-100,-379,-327,4,20,,Back,95
14001,357697,12,972,-235,-100,-378,-336,4,20,,Back,95
14002,357703,-11,975,-339,-85,-379,-357,4,20,,Back,95
14003,357709,-5,969,-419,-91,-382,-352,4,20,,Back,95
14004,357716,-6,951,-500,-88,-375,-357,4,20,,Back,95
14005,357722,-4,994,-575,-98,-373,-351,4,20,,Back,95
14006,357728,-119,989,-708,-97,-370,-343,4,20,2.0,Forward,95
14007,357734,-232,986,-682,-106,-366,-327,4,20,,Forward,95
14008,357741,-193,1087,-498,-110,-363,-307,4,20,,Forward,95
14009,357747,119,896,20,-133,-345,-268,4,20,,Forward,95
14010,357753,83,1193,275,-125,-334,-259,4,20,,Forward,95
14011,357759,188,1101,483,-127,-333,-225,4,20,,Forward,95
14012,357766,212,1095,556,-121,-327,-225,4,20,3.0,Forward,95
14175,358784,104,1037,216,-110,-358,-292,4,20,1.0,Back,96
14176,358791,99,1038,207,-116,-366,-301,4,20,,Back,96
14177,358797,86,1022,150,-110,-369,-301,4,20,,Back,96
14178,358803,64,1005,58,-101,-364,-318,4,20,,Back,96
14179,358809,56,993,-59,-94,-363,-321,4,20,,Back,96
14180,358816,27,974,-165,-97,-369,-336,4,20,,Back,96
14181,358822,-10,957,-257,-94,-379,-337,4,20,,Back,96
14182,358828,-48,931,-366,-98,-370,-354,4,20,,Back,96
14183,358834,-95,918,-482,-89,-379,-360,4,20,,Back,96
14184,358841,-135,935,-657,-97,-376,-343,4,20,,Back,96
14185,358847,-122,985,-966,-106,-372,-339,4,20,2.0,Forward,96
14186,358853,-87,1177,-935,-106,-355,-309,4,20,,Forward,96
14187,358859,10,1044,99,-134,-343,-267,4,20,,Forward,96
14188,358866,-38,1279,-40,-121,-343,-255,4,20,,Forward,96
14189,358872,58,1132,590,-119,-333,-234,4,20,,Forward,96
14190,358878,111,1107,872,-113,-334,-207,4,20,3.0,Forward,96
14376,360041,96,1030,224,-112,-358,-297,4,20,1.0,Back,97
14377,360047,76,1017,223,-112,-351,-303,4,20,,Back,97
14378,360053,61,1015,169,-109,-358,-318,4,20,,Back,97
14379,360059,52,1023,88,-110,-358,-316,4,20,,Back,97
14380,360066,39,1006,-3,-106,-367,-330,4,20,,Back,97
14381,360072,32,965,-102,-95,-372,-343,4,20,,Back,97
14382,360078,10,963,-217,-98,-372,-349,4,20,,Back,97
14383,360084,-30,968,-310,-95,-378,-361,4,20,,Back,97
14384,360091,-33,947,-419,-86,-381,-357,4,20,,Back,97
14385,360097,-67,939,-484,-88,-381,-352,4,20,,Back,97
14386,360103,-99,969,-546,-92,-369,-342,4,20,,Back,97
14387,360109,-123,1020,-635,-97,-360,-343,4,20,2.0,Forward,97
14388,360116,-98,1066,-535,-106,-358,-331,4,20,,Forward,97
14389,360122,2,1205,-197,-116,-345,-312,4,20,,Forward,97
14390,360128,107,1046,180,-119,-334,-294,4,20,,Forward,97
14391,360134,189,1103,508,-125,-340,-271,4,20,,Forward,97
14392,360141,130,1039,511,-125,-327,-264,4,20,3.0,Forward,97
14506,360853,61,1036,284,-115,-363,-301,4,20,1.0,Back,98
14507,360859,68,1030,225,-112,-366,-318,4,20,,Back,98
14508,360866,70,1020,162,-110,-369,-316,4,20,,Back,98
14509,360872,22,995,75,-107,-376,-325,4,20,,Back,98
14510,360878,28,986,-37,-97,-372,-345,4,20,,Back,98
14511,360884,-22,995,-128,-94,-372,-346,4,20,,Back,98
14512,360891,-9,971,-285,-98,-375,-363,4,20,,Back,98
14513,360897,-16,949,-436,-88,-370,-366,4,20,,Back,98
14514,360903,-48,925,-589,-92,-376,-367,4,20,,Back,98
14515,360909,-117,968,-796,-88,-373,-369,4,20,,Back,98
14516,360916,-246,1017,-1123,-95,-370,-360,4,20,,Back,98
14517,360922,-302,1157,-1214,-113,-363,-331,4,20,2.0,Forward,98
14518,360928,347,618,140,-118,-343,-286,4,20,,Forward,98
14519,360934,-55,1283,454,-119,-336,-235,4,20,,Forward,98
14520,360941,29,1086,988,-125,-345,-231,4,20,,Forward,98
14521,360947,30,993,1153,-112,-339,-214,4,20,3.0,Forward,98
14677,361922,59,1026,220,-116,-369,-276,4,20,1.0,Back,99
14678,361928,64,1011,176,-113,-367,-282,4,20,,Back,99
14679,361934,40,1030,94,-112,-369,-288,4,20,,Back,99
14680,361941,23,1027,-11,-116,-375,-285,4,20,,Back,99
14681,361947,11,989,-105,-116,-366,-307,4,20,,Back,99
14682,361953,-2,952,-194,-104,-376,-315,4,20,,Back,99
14683,361959,-15,944,-297,-97,-378,-318,4,20,,Back,99
14684,361966,-18,951,-404,-97,-370,-315,4,20,,Back,99
14685,361972,-11,948,-533,-95,-369,-322,4,20,,Back,99
14686,361978,4,980,-676,-100,-370,-318,4,20,,Back,99
14687,361984,-15,1012,-742,-104,-363,-306,4,20,2.0,Forward,99
14688,361991,0,1094,-655,-112,-361,-297,4,20,,Forward,99
14689,361997,-49,1194,-307,-115,-358,-271,4,20,,Forward,99
14690,362003,-6,1120,241,-112,-360,-262,4,20,,Forward,99
14691,362009,12,1061,552,-118,-354,-255,4,20,,Forward,99
14692,362016,-32,1002,625,-109,-349,-258,4,20,3.0,Forward,99
14807,362734,108,1028,280,-113,-349,-313,4,20,1.0,Back,100
14808,362741,81,1025,257,-110,-354,-336,4,20,,Back,100
14809,362747,64,1024,196,-116,-355,-348,4,20,,Back,100
14810,362753,37,1020,101,-109,-367,-348,4,20,,Back,100
14811,362759,51,1024,39,-103,-369,-358,4,20,,Back,100
14812,362766,44,995,-46,-94,-372,-367,4,20,,Back,100
14813,362772,55,969,-142,-91,-376,-385,4,20,,Back,100
14814,362778,39,956,-270,-76,-373,-387,4,20,,Back,100
14815,362784,31,931,-398,-85,-379,-397,4,20,,Back,100
14816,362791,-26,905,-550,-77,-376,-397,4,20,,Back,100
14817,362797,-78,947,-679,-74,-381,-396,4,20,,Back,100
14818,362803,-148,1020,-837,-88,-366,-384,4,20,,Back,100
14819,362809,-225,1133,-844,-103,-367,-378,4,20,2.0,Forward,100
14820,362816,-159,1264,-569,-112,-346,-354,4,20,,Forward,100
14821,362822,391,1082,163,-131,-339,-286,4,20,,Forward,100
14822,362828,254,1235,578,-121,-324,-249,4,20,,Forward,100
14823,362834,176,1143,764,-128,-322,-225,4,20,3.0,Forward,100
14973,460642,64,1003,231,-110,-361,-318,5,30,1.0,Back,101
14974,460648,69,1014,180,-106,-357,-322,5,30,,Back,101
14975,460655,60,1016,130,-112,-360,-334,5,30,,Back,101
14976,460661,64,1005,94,-110,-367,-337,5,30,,Back,101
14977,460667,58,1019,66,-104,-364,-354,5,30,,Back,101
14978,460673,51,1002,18,-100,-373,-349,5,30,,Back,101
14979,460680,52,996,-18,-95,-370,-358,5,30,,Back,101
14980,460686,38,972,-63,-92,-378,-367,5,30,,Back,101
14981,460692,16,957,-140,-85,-387,-370,5,30,,Back,101
14982,460698,3,949,-214,-94,-379,-373,5,30,,Back,101
14983,460705,-4,944,-270,-83,-388,-364,5,30,,Back,101
14984,460711,-39,952,-333,-88,-382,-373,5,30,,Back,101
14985,460717,-59,964,-385,-80,-387,-360,5,30,,Back,101
14986,460723,-91,1022,-454,-104,-385,-348,5,30,2.0,Forward,101
14987,460730,-79,1079,-414,-100,-364,-337,5,30,,Forward,101
14988,460736,-20,1155,-298,-112,-360,-322,5,30,,Forward,101
14989,460742,39,1027,-254,-107,-352,-300,5,30,,Forward,101
14990,460748,53,1059,92,-118,-351,-288,5,30,,Forward,101
14991,460755,50,1074,357,-134,-348,-264,5,30,,Forward,101
14992,460761,60,1044,436,-133,-346,-253,5,30,,Forward,101
14993,460767,108,1040,456,-124,-343,-246,5,30,3.0,Forward,101
15112,461511,98,1016,166,-106,-372,-309,5,30,1.0,Back,102
15113,461517,92,1009,159,-110,-378,-312,5,30,,Back,102
15114,461523,95,1008,126,-104,-381,-316,5,30,,Back,102
15115,461530,86,1006,80,-109,-370,-325,5,30,,Back,102
15116,461536,83,1001,14,-103,-390,-330,5,30,,Back,102
15117,461542,64,984,-68,-98,-387,-328,5,30,,Back,102
15118,461548,50,964,-138,-95,-387,-337,5,30,,Back,102
15119,461555,31,952,-210,-92,-399,-349,5,30,,Back,102
15120,461561,28,932,-264,-86,-384,-363,5,30,,Back,102
15121,461567,21,936,-355,-91,-393,-360,5,30,,Back,102
15122,461573,-11,951,-447,-82,-402,-360,5,30,,Back,102
15123,461580,-34,991,-564,-95,-384,-352,5,30,,Back,102
15124,461586,-63,1032,-663,-85,-378,-334,5,30,,Back,102
15125,461592,-43,1112,-718,-104,-373,-327,5,30,2.0,Forward,102
15126,461598,65,996,48,-122,-360,-300,5,30,,Forward,102
15127,461605,90,1198,-14,-118,-358,-262,5,30,,Forward,102
15128,461611,128,1104,460,-119,-361,-247,5,30,,Forward,102
15129,461617,113,1069,602,-119,-357,-237,5,30,3.0,Forward,102
15252,462386,73,1017,184,-112,-357,-306,5,30,1.0,Back,103
15253,462392,86,1009,145,-122,-363,-313,5,30,,Back,103
15254,462398,93,1024,95,-103,-364,-301,5,30,,Back,103
15255,462405,100,1014,17,-113,-367,-319,5,30,,Back,103
15256,462411,80,1005,-45,-94,-372,-337,5,30,,Back,103
15257,462417,62,1001,-99,-107,-369,-339,5,30,,Back,103
15258,462423,39,968,-171,-100,-369,-345,5,30,,Back,103
15259,462430,7,951,-198,-95,-381,-352,5,30,,Back,103
15260,462436,-7,940,-264,-91,-376,-361,5,30,,Back,103
15261,462442,-21,950,-331,-101,-376,-355,5,30,,Back,103
15262,462448,-24,967,-405,-103,-369,-351,5,30,,Back,103
15263,462455,-42,996,-523,-106,-369,-343,5,30,,Back,103
15264,462461,-79,1003,-616,-107,-367,-336,5,30,2.0,Forward,103
15265,462467,-65,1062,-602,-109,-361,-313,5,30,,Forward,103
15266,462473,10,1040,198,-124,-351,-291,5,30,,Forward,103
15267,462480,68,1206,48,-122,-349,-280,5,30,,Forward,103
15268,462486,229,1130,452,-124,-342,-252,5,30,,Forward,103
15269,462492,153,1089,563,-127,-336,-235,5,30,3.0,Forward,103
15437,463542,113,1031,186,-103,-367,-303,5,30,1.0,Back,104
15438,463548,114,1010,156,-101,-373,-310,5,30,,Back,104
15439,463555,100,1013,142,-104,-363,-312,5,30,,Back,104
15440,463561,92,1000,94,-106,-369,-331,5,30,,Back,104
15441,463567,77,989,11,-101,-385,-334,5,30,,Back,104
15442,463573,49,976,-82,-100,-385,-342,5,30,,Back,104
15443,463580,27,964,-176,-88,-381,-340,5,30,,Back,104
15444,463586,24,951,-220,-91,-387,-354,5,30,,Back,104
15445,463592,13,937,-314,-92,-384,-355,5,30,,Back,104
15446,463598,10,937,-381,-94,-390,-363,5,30,,Back,104
15447,463605,0,967,-489,-89,-378,-352,5,30,,Back,104
15448,463611,-12,994,-555,-101,-378,-352,5,30,,Back,104
15449,463617,-49,1028,-609,-104,-373,-342,5,30,2.0,Forward,104
15450,463623,-9,1112,-380,-101,-361,-312,5,30,,Forward,104
15451,463630,85,1194,48,-113,-360,-286,5,30,,Forward,104
15452,463636,125,1089,303,-118,-349,-282,5,30,,Forward,104
15453,463642,168,1093,479,-128,-348,-259,5,30,3.0,Forward,104
15635,464780,72,1021,172,-109,-357,-303,5,30,1.0,Back,105
15636,464786,75,1010,159,-113,-361,-310,5,30,,Back,105
15637,464792,91,998,138,-112,-360,-313,5,30,,Back,105
15638,464798,67,1008,94,-109,-363,-321,5,30,,Back,105
15639,464805,65,1016,41,-109,-372,-333,5,30,,Back,105
15640,464811,49,984,-52,-106,-376,-339,5,30,,Back,105
15641,464817,-6,967,-138,-95,-382,-343,5,30,,Back,105
